日期,日结束时间,道路延误h,排队延误h,游览不达标,当日超时,当日达标,薄弱事件,模拟编号
第1天,17.55311272729397,1.6531127272939714,0.0,False,False,True,无,2523
第2天,21.976184287221475,4.976184287221471,0.0,True,True,False,第2天-A10游览风险；第2天返程超时,2523
第3天,18.47233616582256,2.3723361658225603,0.0,False,False,True,无,2523
第4天,21.055722154813946,5.155722154813949,0.0,True,True,False,第4天-A6游览风险；第4天返程超时,2523
第5天,18.905261234709577,0.0,1.5052612347095753,True,False,False,第5天-A1游览风险,2523
第1天,19.85433175101102,3.281246916497536,0.6730848345134814,False,False,True,无,2524
第2天,19.626376037476525,1.0954478755802266,1.5309281618963007,False,False,True,无,2524
第3天,17.63213707228217,0.0,1.53213707228217,False,False,True,无,2524
第4天,19.239842165837054,1.944392749484578,1.3954494163524784,True,False,False,第4天-A6游览风险,2524
第5天,20.37214341804174,2.9721434180417434,0.0,False,False,True,无,2524
第1天,19.57615266583062,3.260054391183472,0.41609827464714777,False,False,True,无,2525
第2天,21.674580223335916,4.674580223335916,0.0,False,True,False,第2天返程超时,2525
第3天,19.06162805125559,0.0,2.961628051255586,False,False,True,无,2525
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2525
第5天,19.588193491953767,1.4267647466748565,0.761428745278909,True,False,False,第5天-A1游览风险,2525
第1天,15.9,0.0,0.0,False,False,True,无,2526
第2天,20.68461881442471,3.1713845681593265,0.5132342462653843,True,False,False,第2天-A10游览风险,2526
第3天,17.159029315210695,0.0,1.059029315210695,False,False,True,无,2526
第4天,17.546127629143232,0.0,1.646127629143234,False,False,True,无,2526
第5天,22.12511840036656,4.725118400366559,0.0,True,True,False,第5天-A1游览风险；第5天返程超时,2526
第1天,18.906085918601963,2.4995122739454856,0.5065736446564771,False,False,True,无,2527
第2天,20.75162655397218,1.0969782310835212,2.6546483228886606,True,False,False,第2天-A10游览风险,2527
第3天,22.80496616799497,6.704966167994968,0.0,False,True,False,第3天返程超时,2527
第4天,17.242620336892855,0.0,1.342620336892856,False,False,True,无,2527
第5天,19.97320565039098,2.573205650390981,0.0,False,False,True,无,2527
第1天,20.013214915992503,4.113214915992503,0.0,False,False,True,无,2528
第2天,19.590065056840302,0.39171601148036006,2.198349045359941,False,False,True,无,2528
第3天,19.34246993744605,3.2424699374460477,0.0,False,False,True,无,2528
第4天,17.21422546317601,0.0,1.3142254631760093,False,False,True,无,2528
第5天,19.645561335259313,1.61148915198704,0.6340721832722719,True,False,False,第5天-A1游览风险,2528
第1天,15.9,0.0,0.0,False,False,True,无,2529
第2天,18.764132167354898,1.1720110240646189,0.5921211432902808,False,False,True,无,2529
第3天,16.1,0.0,0.0,False,False,True,无,2529
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2529
第5天,21.405905963263383,3.304753186598212,0.7011527766651694,True,True,False,第5天-A1游览风险；第5天返程超时,2529
第1天,20.38229917968408,1.4331041524975021,3.049195027186575,False,False,True,无,2530
第2天,17.0,0.0,0.0,False,False,True,无,2530
第3天,18.83550507801168,0.0,2.7355050780116774,False,False,True,无,2530
第4天,17.62556071872775,1.7255607187277524,0.0,False,False,True,无,2530
第5天,17.778734277480577,0.0,0.3787342774805781,False,False,True,无,2530
第1天,16.507854261318023,0.0,0.6078542613180243,False,False,True,无,2531
第2天,18.855662423015588,1.855662423015587,0.0,False,False,True,无,2531
第3天,18.58361708291486,2.483617082914856,0.0,False,False,True,无,2531
第4天,19.315900318353403,3.415900318353404,0.0,True,False,False,第4天-A6游览风险,2531
第5天,17.4,0.0,0.0,False,False,True,无,2531
第1天,18.27981052295318,1.3970026539677678,0.982807868985411,False,False,True,无,2532
第2天,21.109927827698204,3.435724285126301,0.6742035425719008,True,True,False,第2天-A10游览风险；第2天返程超时,2532
第3天,18.333652575485917,2.2336525754859182,0.0,False,False,True,无,2532
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2532
第5天,17.4,0.0,0.0,False,False,True,无,2532
第1天,15.9,0.0,0.0,False,False,True,无,2533
第2天,17.370874387802427,0.0,0.3708743878024272,False,False,True,无,2533
第3天,17.90104018801009,0.0,1.8010401880100873,False,False,True,无,2533
第4天,18.88800097998975,2.9880009799897533,0.0,False,False,True,无,2533
第5天,23.74617098622784,6.346170986227837,0.0,True,True,False,第5天-A1游览风险；第5天返程超时,2533
第1天,17.381694198907752,1.4816941989077526,0.0,False,False,True,无,2534
第2天,19.843682677211028,0.9642930868376784,1.8793895903733508,False,False,True,无,2534
第3天,16.1,0.0,0.0,False,False,True,无,2534
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2534
第5天,24.251881066802856,4.0881751319943485,2.7637059348085025,True,True,False,第5天-A1游览风险；第5天返程超时,2534
第1天,15.9,0.0,0.0,False,False,True,无,2535
第2天,17.0,0.0,0.0,False,False,True,无,2535
第3天,18.99275518132485,0.0,2.892755181324848,False,False,True,无,2535
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2535
第5天,17.4,0.0,0.0,False,False,True,无,2535
第1天,19.123038096513348,2.667074217511292,0.5559638790020542,False,False,True,无,2536
第2天,19.052949221060082,1.1148611389601557,0.9380880820999278,False,False,True,无,2536
第3天,17.27011398909663,0.0,1.1701139890966297,False,False,True,无,2536
第4天,16.099803799630138,0.19980379963013967,0.0,False,False,True,无,2536
第5天,17.4,0.0,0.0,False,False,True,无,2536
第1天,19.418566337358165,2.6973701813497426,0.8211961560084222,False,False,True,无,2537
第2天,19.99407921357373,2.9795720852660192,0.014507128307713724,False,False,True,无,2537
第3天,16.1,0.0,0.0,False,False,True,无,2537
第4天,18.648627395589617,2.7486273955896188,0.0,False,False,True,无,2537
第5天,21.52720965993899,1.2124868070703814,2.91472285286861,True,True,False,第5天-A1游览风险；第5天返程超时,2537
第1天,15.9,0.0,0.0,False,False,True,无,2538
第2天,19.31178578256457,2.311785782564569,0.0,False,False,True,无,2538
第3天,19.611553515406793,3.5115535154067934,0.0,False,False,True,无,2538
第4天,18.466304090183602,0.0,2.5663040901836043,False,False,True,无,2538
第5天,17.862431179771054,0.0,0.46243117977105397,False,False,True,无,2538
第1天,21.210847456246324,4.599133167719588,0.7117142885267372,False,True,False,第1天返程超时,2539
第2天,19.435470571993793,0.0,2.4354705719937932,False,False,True,无,2539
第3天,18.269007597524574,2.1690075975245744,0.0,False,False,True,无,2539
第4天,19.721166950746802,3.8211669507468047,0.0,True,False,False,第4天-A6游览风险,2539
第5天,21.337154545308735,3.052708230912194,0.8844463143965415,True,True,False,第5天-A1游览风险；第5天返程超时,2539
第1天,19.559006944692293,3.659006944692294,0.0,False,False,True,无,2540
第2天,18.61002690412124,0.0936971887102302,1.516329715411011,False,False,True,无,2540
第3天,16.77421545236019,0.0,0.6742154523601885,False,False,True,无,2540
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2540
第5天,22.210570084338983,4.810570084338982,0.0,True,True,False,第5天-A1游览风险；第5天返程超时,2540
第1天,21.006135751548946,5.106135751548949,0.0,False,True,False,第1天返程超时,2541
第2天,19.607199425424646,0.0,2.6071994254246458,False,False,True,无,2541
第3天,16.1,0.0,0.0,False,False,True,无,2541
第4天,18.332812268394424,0.0,2.432812268394424,False,False,True,无,2541
第5天,19.27088220673944,0.3306079849550982,1.5402742217843421,True,False,False,第5天-A1游览风险,2541
第1天,16.84670431267135,0.9467043126713492,0.0,False,False,True,无,2542
第2天,17.0,0.0,0.0,False,False,True,无,2542
第3天,19.56620810716522,2.3039069842483872,1.1623011229168307,False,False,True,无,2542
第4天,17.73852685173383,1.2412653847384763,0.597261466995354,False,False,True,无,2542
第5天,19.866202235150435,1.5133164580540859,0.952885777096349,True,False,False,第5天-A1游览风险,2542
第1天,15.9,0.0,0.0,False,False,True,无,2543
第2天,19.682329345267952,0.0,2.682329345267953,False,False,True,无,2543
第3天,22.511845038358878,3.652162712248848,2.759682326110026,False,True,False,第3天返程超时,2543
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2543
第5天,18.107724476868896,0.0,0.7077244768688974,True,False,False,第5天-A1游览风险,2543
第1天,17.6811321144647,1.781132114464699,0.0,False,False,True,无,2544
第2天,17.6693649027799,0.0,0.6693649027798996,False,False,True,无,2544
第3天,19.67342744060818,3.573427440608178,0.0,False,False,True,无,2544
第4天,18.587190249416118,0.0,2.6871902494161195,False,False,True,无,2544
第5天,18.086996711445785,0.0,0.686996711445786,True,False,False,第5天-A1游览风险,2544
第1天,15.9,0.0,0.0,False,False,True,无,2545
第2天,17.848465097845562,0.0,0.8484650978455626,False,False,True,无,2545
第3天,16.1,0.0,0.0,False,False,True,无,2545
第4天,17.187710848879618,0.0,1.2877108488796205,False,False,True,无,2545
第5天,19.70596021584292,1.2380456934257842,1.0679145224171354,True,False,False,第5天-A1游览风险,2545
第1天,19.898253578281217,3.9283278423745602,0.06992573590665618,False,False,True,无,2546
第2天,21.650177587522357,1.3546761476751936,3.295501439847162,True,True,False,第2天-A10游览风险；第2天返程超时,2546
第3天,17.511417063381796,0.0,1.411417063381795,False,False,True,无,2546
第4天,18.269367937965207,0.0,2.3693679379652077,False,False,True,无,2546
第5天,20.049313361980694,1.9381132420190128,0.7112001199616801,True,False,False,第5天-A1游览风险,2546
第1天,18.329663430617316,2.4296634306173175,0.0,False,False,True,无,2547
第2天,19.14363238414439,2.1436323841443885,0.0,False,False,True,无,2547
第3天,17.88442973881743,1.7844297388174306,0.0,False,False,True,无,2547
第4天,18.478207888075378,0.8888639331001877,1.6893439549751916,False,False,True,无,2547
第5天,19.59991394881588,0.0,2.1999139488158788,True,False,False,第5天-A1游览风险,2547
第1天,16.912639384625116,1.0126393846251165,0.0,False,False,True,无,2548
第2天,18.257232288169146,1.2572322881691453,0.0,False,False,True,无,2548
第3天,19.418950148624425,3.318950148624423,0.0,False,False,True,无,2548
第4天,19.602600868651642,3.7026008686516434,0.0,True,False,False,第4天-A6游览风险,2548
第5天,19.06353959167029,1.663539591670287,0.0,True,False,False,第5天-A1游览风险,2548
第1天,20.57332449842414,4.673324498424137,0.0,False,False,True,无,2549
第2天,19.958486923796332,2.6602292879167067,0.2982576358796267,False,False,True,无,2549
第3天,20.715308902823985,3.647096653486019,0.9682122493379647,True,False,False,第3天-A2游览风险,2549
第4天,18.45661823303254,0.0,2.55661823303254,False,False,True,无,2549
第5天,19.06802701680824,1.6680270168082414,0.0,True,False,False,第5天-A1游览风险,2549
第1天,15.9,0.0,0.0,False,False,True,无,2550
第2天,22.38100628586207,2.995909312309406,2.385096973552666,True,True,False,第2天-A10游览风险；第2天返程超时,2550
第3天,19.91391225227594,3.813912252275937,0.0,True,False,False,第3天-A2游览风险,2550
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2550
第5天,21.335474823080713,0.5709920130664043,3.364482810014307,True,True,False,第5天-A1游览风险；第5天返程超时,2550
第1天,15.9,0.0,0.0,False,False,True,无,2551
第2天,17.0,0.0,0.0,False,False,True,无,2551
第3天,16.1,0.0,0.0,False,False,True,无,2551
第4天,17.919236054206987,2.019236054206988,0.0,False,False,True,无,2551
第5天,17.58109160675437,0.07888079409890048,0.10221081265547272,False,False,True,无,2551
第1天,19.473786247387633,3.573786247387633,0.0,False,False,True,无,2552
第2天,21.75667103058406,1.3425907128452286,3.4140803177388297,False,True,False,第2天返程超时,2552
第3天,17.803682184949214,1.7036821849492125,0.0,False,False,True,无,2552
第4天,18.24830126274907,2.34830126274907,0.0,False,False,True,无,2552
第5天,19.095631664439164,0.24949071480993185,1.4461409496292315,True,False,False,第5天-A1游览风险,2552
第1天,16.110625559277466,0.0,0.21062555927746673,False,False,True,无,2553
第2天,21.276743722758134,3.2425132625023636,1.0342304602557704,False,True,False,第2天返程超时,2553
第3天,16.1,0.0,0.0,False,False,True,无,2553
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2553
第5天,18.961469635632973,0.0,1.5614696356329731,True,False,False,第5天-A1游览风险,2553
第1天,22.761490137430297,4.680506575745191,2.180983561685106,True,True,False,第1天-A3游览风险；第1天返程超时,2554
第2天,17.0,0.0,0.0,False,False,True,无,2554
第3天,16.1,0.0,0.0,False,False,True,无,2554
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2554
第5天,19.492395298285928,2.0923952982859277,0.0,True,False,False,第5天-A1游览风险,2554
第1天,18.53260932353049,2.632609323530491,0.0,False,False,True,无,2555
第2天,18.178450608115917,1.1669783097799962,0.011472298335922115,False,False,True,无,2555
第3天,21.049702181895245,2.3821172342073673,2.5675849476878776,True,True,False,第3天-A2游览风险；第3天返程超时,2555
第4天,18.968223272583867,2.823690323306312,0.2445329492775552,False,False,True,无,2555
第5天,17.4,0.0,0.0,False,False,True,无,2555
第1天,20.13383678531368,4.022599994017289,0.21123679129638984,False,False,True,无,2556
第2天,17.0,0.0,0.0,False,False,True,无,2556
第3天,21.418585831003934,4.348735176578477,0.9698506544254525,True,True,False,第3天-A2游览风险；第3天返程超时,2556
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2556
第5天,17.742839197297748,0.0,0.3428391972977478,False,False,True,无,2556
第1天,15.9,0.0,0.0,False,False,True,无,2557
第2天,21.688118310003624,4.688118310003621,0.0,True,True,False,第2天-A10游览风险；第2天返程超时,2557
第3天,16.1,0.0,0.0,False,False,True,无,2557
第4天,19.63362674569477,3.2733025275480934,0.4603242181466788,True,False,False,第4天-A6游览风险,2557
第5天,20.719938041031483,0.0,3.3199380410314836,True,False,False,第5天-A1游览风险,2557
第1天,15.9,0.0,0.0,False,False,True,无,2558
第2天,17.396408597756846,0.39640859775684395,0.0,False,False,True,无,2558
第3天,18.16850721529922,0.0,2.068507215299217,False,False,True,无,2558
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2558
第5天,20.40651275870993,3.0065127587099303,0.0,False,False,True,无,2558
第1天,20.805453996828575,4.905453996828574,0.0,False,False,True,无,2559
第2天,18.43065897544916,0.0,1.4306589754491585,False,False,True,无,2559
第3天,19.451543269517238,3.351543269517236,0.0,False,False,True,无,2559
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2559
第5天,22.84566198793769,2.3295615440056725,3.1161004439320164,True,True,False,第5天-A1游览风险；第5天返程超时,2559
第1天,21.777453853472842,4.55891548223299,1.3185383712398542,False,True,False,第1天返程超时,2560
第2天,19.39817049582434,0.0,2.3981704958243393,False,False,True,无,2560
第3天,17.026478819084016,0.0,0.926478819084015,False,False,True,无,2560
第4天,16.87676125772925,0.0,0.9767612577292524,False,False,True,无,2560
第5天,17.4,0.0,0.0,False,False,True,无,2560
第1天,17.849529570253377,1.949529570253377,0.0,False,False,True,无,2561
第2天,19.560235721422238,2.560235721422239,0.0,False,False,True,无,2561
第3天,19.613068071439244,2.5655891041404093,0.9474789672988313,False,False,True,无,2561
第4天,18.48816550715418,2.5881655071541796,0.0,False,False,True,无,2561
第5天,17.4,0.0,0.0,False,False,True,无,2561
第1天,19.086767110901462,3.1867671109014624,0.0,False,False,True,无,2562
第2天,17.87080877373362,0.0,0.8708087737336196,False,False,True,无,2562
第3天,21.900185851139227,3.160555516288507,2.639630334850717,False,True,False,第3天返程超时,2562
第4天,23.388615475245388,7.488615475245388,0.0,True,True,False,第4天-A6游览风险；第4天返程超时,2562
第5天,19.256608399539726,0.5282831911003356,1.328325208439389,True,False,False,第5天-A1游览风险,2562
第1天,15.9,0.0,0.0,False,False,True,无,2563
第2天,19.305935222189785,0.0,2.305935222189783,False,False,True,无,2563
第3天,16.1,0.0,0.0,False,False,True,无,2563
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2563
第5天,17.4,0.0,0.0,False,False,True,无,2563
第1天,18.780292435399662,2.8802924353996615,0.0,False,False,True,无,2564
第2天,22.763533171407186,5.763533171407185,0.0,True,True,False,第2天-A10游览风险；第2天返程超时,2564
第3天,16.1,0.0,0.0,False,False,True,无,2564
第4天,18.052646265239517,2.152646265239518,0.0,False,False,True,无,2564
第5天,20.567487298482472,3.167487298482473,0.0,True,False,False,第5天-A1游览风险,2564
第1天,16.791351731769417,0.0,0.891351731769417,False,False,True,无,2565
第2天,17.54394897647362,0.5439489764736196,0.0,False,False,True,无,2565
第3天,18.414992203851373,0.0,2.3149922038513715,False,False,True,无,2565
第4天,18.721045167501575,2.8210451675015746,0.0,False,False,True,无,2565
第5天,21.467678231862763,3.5337601403335865,0.5339180915291755,True,True,False,第5天-A1游览风险；第5天返程超时,2565
第1天,19.887670631316773,3.9876706313167705,0.0,False,False,True,无,2566
第2天,19.339037241535568,0.0,2.3390372415355682,False,False,True,无,2566
第3天,19.897507871399345,3.797507871399345,0.0,True,False,False,第3天-A2游览风险,2566
第4天,16.71140673507736,0.8114067350773613,0.0,False,False,True,无,2566
第5天,19.312535603862045,0.0,1.912535603862045,True,False,False,第5天-A1游览风险,2566
第1天,16.951471808507716,1.0514718085077157,0.0,False,False,True,无,2567
第2天,21.623939131239514,3.6623424756331295,0.961596655606385,True,True,False,第2天-A10游览风险；第2天返程超时,2567
第3天,19.315847073182482,2.754882685619703,0.4609643875627786,False,False,True,无,2567
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2567
第5天,20.09935346241763,1.7275616394727007,0.9717918229449294,True,False,False,第5天-A1游览风险,2567
第1天,15.9,0.0,0.0,False,False,True,无,2568
第2天,20.274095889869052,3.274095889869054,0.0,False,False,True,无,2568
第3天,16.1,0.0,0.0,False,False,True,无,2568
第4天,16.934197593130953,1.0341975931309548,0.0,False,False,True,无,2568
第5天,18.088796374667332,0.0,0.6887963746673318,True,False,False,第5天-A1游览风险,2568
第1天,15.9,0.0,0.0,False,False,True,无,2569
第2天,18.427110065407028,1.4271100654070272,0.0,False,False,True,无,2569
第3天,17.719519997754123,0.0,1.6195199977541233,False,False,True,无,2569
第4天,19.74680072578367,1.4027252207157792,2.4440755050678944,True,False,False,第4天-A6游览风险,2569
第5天,20.393742441809536,0.0,2.993742441809538,True,False,False,第5天-A1游览风险,2569
第1天,20.20804223737253,1.7503834519726134,2.557658785399919,False,False,True,无,2570
第2天,17.0,0.0,0.0,False,False,True,无,2570
第3天,16.1,0.0,0.0,False,False,True,无,2570
第4天,18.10621860270277,0.0,2.2062186027027724,False,False,True,无,2570
第5天,20.152212639488965,0.0,2.7522126394889646,True,False,False,第5天-A1游览风险,2570
第1天,16.791230361205695,0.0,0.8912303612056967,False,False,True,无,2571
第2天,20.91342577026223,3.9134257702622293,0.0,False,False,True,无,2571
第3天,16.1,0.0,0.0,False,False,True,无,2571
第4天,19.680856382924443,3.780856382924446,0.0,True,False,False,第4天-A6游览风险,2571
第5天,17.4,0.0,0.0,False,False,True,无,2571
第1天,17.00730601157654,1.1073060115765374,0.0,False,False,True,无,2572
第2天,19.77788709597131,0.0,2.777887095971308,False,False,True,无,2572
第3天,17.257658243133026,0.0,1.1576582431330262,False,False,True,无,2572
第4天,18.809968585248495,0.0,2.909968585248497,False,False,True,无,2572
第5天,19.396484671832916,1.996484671832917,0.0,True,False,False,第5天-A1游览风险,2572
第1天,15.9,0.0,0.0,False,False,True,无,2573
第2天,17.0,0.0,0.0,False,False,True,无,2573
第3天,16.1,0.0,0.0,False,False,True,无,2573
第4天,16.666761177622433,0.0,0.7667611776224332,False,False,True,无,2573
第5天,20.01749510529954,2.6174951052995397,0.0,False,False,True,无,2573
第1天,15.9,0.0,0.0,False,False,True,无,2574
第2天,21.682260331230914,4.171981519613073,0.5102788116178424,True,True,False,第2天-A10游览风险；第2天返程超时,2574
第3天,18.414192364529374,2.3141923645293723,0.0,False,False,True,无,2574
第4天,22.074880664075856,3.7345343930514936,2.440346271024363,False,True,False,第4天返程超时,2574
第5天,20.15870135524956,0.0,2.7587013552495576,True,False,False,第5天-A1游览风险,2574
第1天,15.9,0.0,0.0,False,False,True,无,2575
第2天,18.619889767316735,0.0,1.6198897673167374,False,False,True,无,2575
第3天,20.067698704901705,3.9676987049017023,0.0,True,False,False,第3天-A2游览风险,2575
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2575
第5天,24.475513947624567,7.075513947624566,0.0,True,True,False,第5天-A1游览风险；第5天返程超时,2575
第1天,15.9,0.0,0.0,False,False,True,无,2576
第2天,19.55310971297415,1.5451205138541262,1.0079891991200236,False,False,True,无,2576
第3天,21.08506963428099,2.5216575874095772,2.4634120468714125,False,True,False,第3天返程超时,2576
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2576
第5天,22.01167060158095,1.9654271792364337,2.646243422344516,True,True,False,第5天-A1游览风险；第5天返程超时,2576
第1天,17.382992326394312,1.4829923263943119,0.0,False,False,True,无,2577
第2天,21.43217750432007,1.9722773398266564,2.4599001644934155,True,True,False,第2天-A10游览风险；第2天返程超时,2577
第3天,17.418151477016753,0.0,1.3181514770167522,False,False,True,无,2577
第4天,17.377464619052766,1.4774646190527676,0.0,False,False,True,无,2577
第5天,20.795960109832016,3.3959601098320142,0.0,True,False,False,第5天-A1游览风险,2577
第1天,15.9,0.0,0.0,False,False,True,无,2578
第2天,20.93282011796964,1.5554679585239803,2.3773521594456613,True,False,False,第2天-A10游览风险,2578
第3天,17.101750934949738,0.0,1.0017509349497373,False,False,True,无,2578
第4天,20.965811636849203,5.065811636849205,0.0,False,False,True,无,2578
第5天,21.23817001734475,3.838170017344749,0.0,True,True,False,第5天-A1游览风险；第5天返程超时,2578
第1天,15.9,0.0,0.0,False,False,True,无,2579
第2天,24.806990308867157,5.989922769721825,1.8170675391453317,True,True,False,第2天-A10游览风险；第2天返程超时,2579
第3天,17.086194927212677,0.0,0.9861949272126762,False,False,True,无,2579
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2579
第5天,17.4,0.0,0.0,False,False,True,无,2579
第1天,16.89769005526283,0.0,0.997690055262831,False,False,True,无,2580
第2天,20.49922813260922,2.844664738933366,0.654563393675854,False,False,True,无,2580
第3天,17.167752985907637,1.0677529859076356,0.0,False,False,True,无,2580
第4天,16.769222093395214,0.0,0.869222093395214,False,False,True,无,2580
第5天,21.386849231347473,3.986849231347473,0.0,False,True,False,第5天返程超时,2580
第1天,15.912837240676785,0.0128372406767851,0.0,False,False,True,无,2581
第2天,19.38621462584829,0.0,2.3862146258482886,False,False,True,无,2581
第3天,16.1,0.0,0.0,False,False,True,无,2581
第4天,18.83011629556471,2.9301162955647144,0.0,False,False,True,无,2581
第5天,20.786597326692345,3.3865973266923435,0.0,True,False,False,第5天-A1游览风险,2581
第1天,15.9,0.0,0.0,False,False,True,无,2582
第2天,17.288654251234018,0.0,0.2886542512340172,False,False,True,无,2582
第3天,18.139581906945498,0.0,2.0395819069454975,False,False,True,无,2582
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2582
第5天,21.14820352396762,3.7482035239676192,0.0,True,True,False,第5天-A1游览风险；第5天返程超时,2582
第1天,16.023857907954678,0.1238579079546791,0.0,False,False,True,无,2583
第2天,17.88843625552478,0.0,0.8884362555247795,False,False,True,无,2583
第3天,19.111081686978018,1.1615687029071782,1.8495129840708364,False,False,True,无,2583
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2583
第5天,18.481526687292526,0.0,1.0815266872925258,True,False,False,第5天-A1游览风险,2583
第1天,16.802175975869098,0.9021759758690955,0.0,False,False,True,无,2584
第2天,19.373248017959874,1.0878502508225512,1.2853977671373213,False,False,True,无,2584
第3天,21.425557733190967,4.012179180626755,1.3133785525642103,False,True,False,第3天返程超时,2584
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2584
第5天,17.4,0.0,0.0,False,False,True,无,2584
第1天,17.508262163868128,1.1975309402581684,0.41073122360996084,False,False,True,无,2585
第2天,17.0,0.0,0.0,False,False,True,无,2585
第3天,18.548982261329495,2.448982261329495,0.0,False,False,True,无,2585
第4天,18.77342475767475,0.0,2.8734247576747514,False,False,True,无,2585
第5天,24.149482841612183,4.101539657793377,2.647943183818807,True,True,False,第5天-A1游览风险；第5天返程超时,2585
第1天,17.981456710488597,2.081456710488597,0.0,False,False,True,无,2586
第2天,20.585025811494702,3.5398532656424178,0.045172545852285584,False,False,True,无,2586
第3天,17.29683721599009,1.1968372159900917,0.0,False,False,True,无,2586
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2586
第5天,20.233227160139133,0.13246077557215596,2.7007663845669763,True,False,False,第5天-A1游览风险,2586
第1天,15.9,0.0,0.0,False,False,True,无,2587
第2天,19.517506149860953,2.5175061498609543,0.0,False,False,True,无,2587
第3天,21.88745283582377,5.787452835823766,0.0,False,True,False,第3天返程超时,2587
第4天,20.800615964777855,4.900615964777859,0.0,False,False,True,无,2587
第5天,19.258721084884925,1.858721084884923,0.0,True,False,False,第5天-A1游览风险,2587
第1天,19.671249563119638,3.771249563119637,0.0,False,False,True,无,2588
第2天,19.24331660041385,1.0920717310848191,1.1512448693290311,False,False,True,无,2588
第3天,18.486302333502884,0.0,2.386302333502882,False,False,True,无,2588
第4天,17.30928898149988,0.0,1.4092889814998792,False,False,True,无,2588
第5天,20.11773291069118,1.4596017450885186,1.2581311656026621,True,False,False,第5天-A1游览风险,2588
第1天,20.3462975848141,3.8525757674348213,0.593721817379277,False,False,True,无,2589
第2天,21.396667939035197,1.2086701669554596,3.1879977720797354,False,True,False,第2天返程超时,2589
第3天,18.893422816459548,1.0133260986350119,1.7800967178245357,False,False,True,无,2589
第4天,17.501860477605987,0.0,1.6018604776059866,False,False,True,无,2589
第5天,22.122532871948927,1.8169146233530693,2.905618248595856,True,True,False,第5天-A1游览风险；第5天返程超时,2589
第1天,19.770964576507208,1.6814869740281049,2.1894776024791023,False,False,True,无,2590
第2天,18.14341013070035,0.0,1.1434101307003504,False,False,True,无,2590
第3天,20.009179793091942,3.9091797930919423,0.0,True,False,False,第3天-A2游览风险,2590
第4天,18.837137047870023,2.59325066036672,0.3438863875033029,False,False,True,无,2590
第5天,17.4,0.0,0.0,False,False,True,无,2590
第1天,23.03470637809336,7.134706378093358,0.0,True,True,False,第1天-A3游览风险；第1天返程超时,2591
第2天,17.826812829760026,0.0,0.8268128297600272,False,False,True,无,2591
第3天,22.53962699109931,6.43962699109931,0.0,False,True,False,第3天返程超时,2591
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2591
第5天,17.4,0.0,0.0,False,False,True,无,2591
第1天,19.597466120530388,3.083493954658786,0.6139721658716013,False,False,True,无,2592
第2天,17.0,0.0,0.0,False,False,True,无,2592
第3天,19.827215246756992,2.477364014430205,1.2498512323267883,False,False,True,无,2592
第4天,17.147268197055556,0.0,1.2472681970555555,False,False,True,无,2592
第5天,17.4,0.0,0.0,False,False,True,无,2592
第1天,19.754162369802767,3.854162369802768,0.0,False,False,True,无,2593
第2天,18.26499988478502,1.1593564775211613,0.10564340726385957,False,False,True,无,2593
第3天,18.187021466335608,1.4048525590780883,0.6821689072575172,False,False,True,无,2593
第4天,15.958126907635503,0.058126907635503655,0.0,False,False,True,无,2593
第5天,18.878459526839837,1.478459526839836,0.0,True,False,False,第5天-A1游览风险,2593
第1天,18.965156517661924,2.363232119215967,0.7019243984459579,False,False,True,无,2594
第2天,20.22299806544517,3.222998065445171,0.0,False,False,True,无,2594
第3天,18.470668240043473,2.370668240043473,0.0,False,False,True,无,2594
第4天,22.36293195737391,5.488517997415492,0.974413959958418,False,True,False,第4天返程超时,2594
第5天,19.678733695140924,0.0,2.2787336951409203,True,False,False,第5天-A1游览风险,2594
第1天,19.389870692104054,3.489870692104058,0.0,False,False,True,无,2595
第2天,20.90148799129391,3.901487991293907,0.0,True,False,False,第2天-A10游览风险,2595
第3天,17.21926475677877,0.0,1.1192647567787712,False,False,True,无,2595
第4天,15.899999999999999,0.0,0.0,False,False,True,无,2595
第5天,19.677662292660635,0.0,2.2776622926606356,True,False,False,第5天-A1游览风险,2595
第1天,15.9,0.0,0.0,False,False,True,无,2596
第2天,17.0,0.0,0.0,False,False,True,无,2596
