是否达标,失败原因,游览约束达标,返程约束达标,道路总延误h,排队总延误h,失败日期,模拟编号
False,queue,False,True,4.564213686182783,3.2654693569291244,第4天、第5天,2848
False,queue,False,True,6.972501507552154,3.1269112890264057,第5天,2849
False,traffic,True,False,13.813063622072919,1.8017452867418542,第1天、第5天,2850
False,both,False,False,18.314318733346788,4.991299743791794,第1天、第3天、第4天、第5天,2851
True,none,True,True,5.668601061124129,1.3842072086083628,无,2852
False,both,False,False,7.75964918350489,2.4790585962058653,第5天,2853
False,both,False,False,4.767647977206158,2.3899782684363684,第5天,2854
False,both,False,False,7.859009610726114,6.228211641059239,第2天、第5天,2855
True,none,True,True,3.26406799800379,1.1445416719434305,无,2856
False,both,False,False,6.155194164192132,8.503185879516852,第1天、第4天、第5天,2857
False,both,False,False,8.43999725570239,6.7292747265390584,第2天、第5天,2858
False,queue,False,True,3.1434860685996653,4.384147792708939,第5天,2859
False,queue,False,True,4.19019751571118,2.656172249841405,第5天,2860
False,both,False,False,11.820182640364466,4.1138449332251765,第1天、第3天,2861
False,queue,False,True,4.489291825542664,3.4594687909227213,第3天、第5天,2862
False,queue,False,True,1.857504279560322,4.435338724956002,第3天、第5天,2863
False,both,False,False,3.7833993509446717,6.995845969473756,第5天,2864
False,traffic,True,False,18.187233457718637,1.1520386485247764,第2天、第3天、第4天,2865
False,both,False,False,11.212412624770323,2.223900544381093,第3天、第4天,2866
False,queue,False,True,8.28241347884812,2.150233394059304,第3天、第5天,2867
False,both,False,False,5.080946077547664,7.685608235900954,第5天,2868
False,both,False,False,5.3390830836341525,6.835046686265095,第2天、第5天,2869
False,queue,False,True,6.168501157207407,8.115691818339965,第3天、第5天,2870
True,none,True,True,0.0,1.2800556496890414,无,2871
False,both,False,False,8.03013518661267,2.203973041078986,第2天、第5天,2872
False,both,False,False,15.69830719231527,3.19920623556061,第2天、第4天、第5天,2873
False,both,False,False,16.970489748221915,5.308560377522922,第3天、第4天、第5天,2874
False,queue,False,True,5.830471758827436,4.659400952480656,第5天,2875
False,queue,False,True,8.773715879526883,1.7945657148422667,第5天,2876
False,queue,False,True,6.586821163189789,1.8206598597826003,第5天,2877
False,traffic,True,False,17.54401634499449,2.9767858101383546,第1天、第5天,2878
False,traffic,True,False,5.43638589894408,1.9128830790219271,第2天,2879
False,both,False,False,11.933734146579964,6.6600325713570605,第3天、第4天、第5天,2880
False,both,False,False,12.007755849269495,4.133636763627415,第3天、第5天,2881
False,both,False,False,4.7948996327833155,3.525560653549277,第2天,2882
False,both,False,False,4.708148274165293,0.41984313283499497,第5天,2883
False,both,False,False,10.144350001412509,3.11072135133736,第1天、第5天,2884
False,both,False,False,6.360966842594607,3.3649240133209792,第2天、第5天,2885
False,both,False,False,11.205873335998817,1.1350238757898263,第1天,2886
False,both,False,False,18.129133099451007,0.0,第2天、第3天、第5天,2887
False,both,False,False,8.395837418839019,6.326071470741985,第2天、第4天、第5天,2888
False,traffic,True,False,6.745975151681441,2.303814699379454,第5天,2889
False,both,False,False,8.541435837932557,7.213951124012469,第2天、第5天,2890
False,both,False,False,5.90774294256626,3.7023093276443033,第5天,2891
True,none,True,True,4.606834671427288,3.374523361997099,无,2892
False,both,False,False,12.471996603085497,3.041361626611854,第1天、第4天、第5天,2893
False,both,False,False,13.197634777303756,1.8698660389207236,第4天、第5天,2894
True,none,True,True,2.525292746398065,0.6709868423852365,无,2895
False,queue,False,True,7.555295980008436,4.259278501446703,第5天,2896
False,queue,False,True,5.5480836146351455,1.6081497424928584,第5天,2897
False,queue,False,True,0.0,2.163901343744599,第5天,2898
False,both,False,False,12.559241201404564,6.4123995772755285,第1天、第3天、第5天,2899
False,both,False,False,1.1352075787556135,7.359897908236773,第5天,2900
False,both,False,False,2.7012057912957212,6.134280796657315,第5天,2901
False,queue,False,True,0.5870374858329853,5.0127190204743775,第5天,2902
False,queue,False,True,6.610376975499886,1.9266734433495367,第5天,2903
False,both,False,False,6.348771451894876,5.2403769244549,第5天,2904
False,queue,False,True,14.119032749614911,0.7127890554327728,第3天,2905
False,queue,False,True,8.824631046682638,3.472498568480664,第5天,2906
False,queue,False,True,8.053501055218469,0.0,第4天,2907
False,both,False,False,8.658950870249711,2.7303856070165438,第3天、第5天,2908
False,both,False,False,14.32080151652828,2.3164399172497743,第2天、第4天、第5天,2909
True,none,True,True,5.000202682610034,1.0127368661432021,无,2910
False,both,False,False,12.945514689011661,3.662062003742345,第2天、第3天、第5天,2911
False,both,False,False,8.604494122358052,4.416954312583503,第2天、第3天、第5天,2912
False,both,False,False,7.375226882096532,5.200999817363877,第2天,2913
False,queue,False,True,4.5949238016431515,4.79652431723726,第5天,2914
False,both,False,False,6.117972055408753,8.403726216429702,第1天、第5天,2915
False,both,False,False,10.387792396126457,1.8522155484323957,第2天、第5天,2916
False,both,False,False,14.498003476901879,2.345960239079488,第3天、第5天,2917
False,both,False,False,14.241774156011022,2.21557642173706,第5天,2918
False,queue,False,True,8.300812985981503,7.773214553750503,第3天、第5天,2919
True,none,True,True,6.988557449882371,2.019457991623216,无,2920
False,queue,False,True,2.302909410716717,3.6864708940348367,第5天,2921
False,queue,False,True,2.8968485169871014,2.501768548518231,第5天,2922
False,both,False,False,7.551782245498135,5.795547938302072,第5天,2923
False,queue,False,True,11.832375667034428,5.160205523772111,第4天、第5天,2924
False,both,False,False,9.03740865124442,4.133570543492189,第3天、第5天,2925
False,queue,False,True,4.029671402933049,7.610650265985347,第2天、第5天,2926
False,both,False,False,8.32855939421146,4.947123299322695,第3天、第5天,2927
False,both,False,False,8.434039358578419,3.8946132298251,第2天、第5天,2928
False,both,False,False,5.098530275864019,6.319356263590236,第5天,2929
False,queue,False,True,0.0,2.927268482487636,第5天,2930
False,queue,False,True,5.150382574650594,7.354647590538727,第5天,2931
False,traffic,True,False,6.420837724155968,0.905787896592845,第5天,2932
False,both,False,False,9.975819470146181,2.6626616766761657,第3天、第4天、第5天,2933
False,queue,False,True,1.9780702538677497,0.0,第5天,2934
False,both,False,False,11.797473208437037,2.166003295498695,第5天,2935
False,queue,False,True,9.612965341697668,2.111199789716922,第3天,2936
False,both,False,False,8.614881003178198,4.5041315935514366,第2天、第5天,2937
False,queue,False,True,6.831694047938372,0.9849964457619524,第5天,2938
False,traffic,True,False,3.6953174700182085,4.94254837643193,第3天,2939
False,both,False,False,6.335998408727437,5.854244082093988,第5天,2940
False,queue,False,True,6.746623879620275,1.1627888710327108,第5天,2941
False,queue,False,True,7.741242124506188,5.712332338822752,第4天、第5天,2942
False,both,False,False,7.133686952659508,1.8511692354201896,第2天、第4天,2943
False,queue,False,True,3.5474452813493977,2.796316772900399,第5天,2944
False,queue,False,True,0.4068282497792742,5.828415151369596,第5天,2945
False,both,False,False,10.93650635477165,3.059618235239282,第4天、第5天,2946
False,both,False,False,5.711450729309436,2.6089281866904317,第2天,2947
False,queue,False,True,1.1091043276211128,6.695813841899892,第5天,2948
False,traffic,True,False,9.464000776606204,1.222416824384449,第4天,2949
False,traffic,True,False,9.36073992560774,0.0,第3天,2950
False,traffic,True,False,3.9044485854169197,4.3932298111001415,第4天,2951
False,queue,False,True,6.581916739586846,4.31091444850088,第5天,2952
False,both,False,False,9.61523862110667,2.8322708648678625,第4天、第5天,2953
False,both,False,False,13.782817274674057,2.5626905032512224,第2天、第4天、第5天,2954
False,queue,False,True,1.5233073447287588,4.558340711651281,第5天,2955
False,both,False,False,11.584599084501123,3.7851816966386638,第2天、第5天,2956
True,none,True,True,7.466344483189073,2.8718799627759344,无,2957
False,queue,False,True,5.310126564865044,2.529333787617699,第5天,2958
False,both,False,False,5.55905607068575,7.291939211053737,第3天、第5天,2959
False,queue,False,True,4.789860617382313,1.1692809933374113,第5天,2960
False,queue,False,True,4.4888104391940065,8.642725765249995,第5天,2961
True,none,True,True,2.8718335748012556,2.776432376784191,无,2962
False,queue,False,True,3.8254598190079907,6.245824019737791,第5天,2963
False,queue,False,True,9.041279967698252,2.901588753030836,第3天、第5天,2964
False,both,False,False,14.043603816853276,5.6320437673941885,第2天、第3天、第4天、第5天,2965
False,both,False,False,10.498164834330582,4.016894722482864,第2天、第4天、第5天,2966
False,both,False,False,14.777062715355761,3.834422011030605,第1天、第3天、第5天,2967
False,queue,False,True,2.9758540213387437,3.2860355365220117,第4天、第5天,2968
False,both,False,False,12.711010719339535,4.4897306357497335,第2天、第3天、第5天,2969
False,both,False,False,5.915473616435666,5.28432895185153,第3天、第5天,2970
True,none,True,True,2.7070014742575066,5.335753611056218,无,2971
False,both,False,False,7.3222092836960195,2.3410247957284644,第2天、第5天,2972
False,both,False,False,6.962479825180108,3.431748569224,第5天,2973
False,both,False,False,12.227012038842894,6.182206817508603,第2天、第5天,2974
False,both,False,False,10.676487529752173,5.16432194516801,第1天、第4天、第5天,2975
True,none,True,True,2.9170052824647206,4.037234205695101,无,2976
False,queue,False,True,8.68321404340108,3.367459961998663,第5天,2977
False,queue,False,True,7.399407968649529,6.104965440163962,第3天、第5天,2978
False,both,False,False,11.07110821544928,6.532120081283345,第3天、第5天,2979
False,both,False,False,13.186226973386248,6.797692093079052,第1天、第2天、第5天,2980
False,both,False,False,8.811863759294265,4.175445211148682,第3天、第5天,2981
False,queue,False,True,1.7009364302509922,2.1827503930839196,第5天,2982
False,queue,False,True,5.696790471594573,7.778284022268537,第2天,2983
False,both,False,False,16.228360037459023,1.927007572168213,第2天、第3天、第5天,2984
True,none,True,True,7.23879983575151,3.8721816490820267,无,2985
False,queue,False,True,7.463646377397252,3.7502286467455184,第5天,2986
True,none,True,True,7.73614265329464,2.0038206024973935,无,2987
False,queue,False,True,8.467902592546992,0.705289751219203,第3天,2988
False,queue,False,True,9.122616625126975,3.548366640082147,第5天,2989
False,both,False,False,13.801711016890085,2.911818288380363,第2天、第3天、第4天、第5天,2990
False,both,False,False,8.728900832634185,6.710334749594527,第2天、第5天,2991
False,both,False,False,10.384640497052818,3.204943647553672,第2天、第5天,2992
False,queue,False,True,10.338989691418375,1.3332058150065718,第5天,2993
False,both,False,False,13.033737194502255,4.99337099102336,第1天、第4天、第5天,2994
False,both,False,False,9.492853486478035,3.679771638771566,第3天、第5天,2995
False,both,False,False,7.713761282873176,2.9056768467419447,第2天、第4天,2996
False,queue,False,True,8.887803833180012,2.9352835322781323,第5天,2997
False,queue,False,True,6.994181261903431,3.8076312273627924,第2天、第5天,2998
True,none,True,True,5.187686932731278,3.3390701625905455,无,2999
False,both,False,False,8.141219164625221,1.440927325265929,第3天、第5天,3000
False,both,False,False,11.665084953925703,1.8118832546948642,第2天、第4天、第5天,3001
False,queue,False,True,9.682325483052228,2.8718430640116983,第4天、第5天,3002
False,queue,False,True,9.58145014743286,3.8403625556488112,第3天,3003
False,queue,False,True,2.1829276723777467,6.903542041308199,第5天,3004
False,both,False,False,6.538564795159764,7.0735620519404545,第1天、第5天,3005
False,traffic,True,False,12.334086278242502,0.0,第3天,3006
False,queue,False,True,3.934226872488246,5.943213373863773,第5天,3007
False,queue,False,True,5.088529625976241,5.0644850176518,第5天,3008
True,none,True,True,6.256726100940073,3.6807342580763267,无,3009
False,both,False,False,18.669437769441835,1.2743961498226954,第2天、第5天,3010
False,queue,False,True,6.843467237136896,1.971042197937277,第5天,3011
False,both,False,False,17.647758974243168,3.517289025138022,第1天、第4天,3012
True,none,True,True,0.4244269497310653,3.9937307930188553,无,3013
True,none,True,True,0.8843490581622,4.93622507878566,无,3014
True,none,True,True,4.343117481011657,1.5700346417508888,无,3015
False,both,False,False,8.64616211908854,4.329094892954784,第2天、第5天,3016
False,both,False,False,6.864459215846508,1.4136394726488102,第2天,3017
True,none,True,True,4.79209029315493,0.7362188342912206,无,3018
False,both,False,False,14.27654318999501,2.778701140870273,第2天、第4天、第5天,3019
False,traffic,True,False,4.210996406668607,5.139921478586751,第3天,3020
True,none,True,True,4.312954553132256,1.0262348287402854,无,3021
False,both,False,False,7.763785142436127,4.330943779853644,第4天、第5天,3022
False,queue,False,True,6.472503781739562,6.590964578119035,第5天,3023
False,queue,False,True,4.378351653303222,5.862353540746976,第5天,3024
False,both,False,False,10.045201722818154,7.148035033884286,第1天、第4天、第5天,3025
False,both,False,False,10.141353104731504,0.0363003194592163,第2天、第5天,3026
False,both,False,False,11.746169042921359,0.516075570773329,第5天,3027
False,queue,False,True,4.969031112820559,3.4806232234467895,第5天,3028
False,both,False,False,11.412765859147168,3.0862964597291502,第1天、第3天,3029
False,both,False,False,6.539243158658004,4.3001791556314615,第3天、第5天,3030
False,both,False,False,14.032521624452489,3.1335486224290157,第1天、第3天、第5天,3031
False,queue,False,True,10.486334455482321,4.942171634104254,第3天、第5天,3032
False,both,False,False,8.798190908956474,5.373167859668007,第2天、第4天、第5天,3033
False,queue,False,True,3.010961631381751,2.158479786415388,第5天,3034
False,queue,False,True,5.525373662820092,3.1509710711586365,第5天,3035
True,none,True,True,4.013654262899671,1.8184683563811066,无,3036
False,both,False,False,7.4673874684537545,2.8442039587995644,第2天、第5天,3037
False,both,False,False,7.288670693059128,2.425109833473366,第5天,3038
False,both,False,False,9.943731359539672,8.891962259220977,第3天、第5天,3039
False,queue,False,True,4.977982951426744,1.908023749638817,第5天,3040
False,both,False,False,7.833408472589147,5.49400842921089,第2天、第5天,3041
False,both,False,False,9.545675279110888,6.692630421331385,第2天、第3天、第5天,3042
False,both,False,False,11.497229311621993,6.02631458937277,第3天、第4天、第5天,3043
False,queue,False,True,2.8107981500412094,3.2162261837608694,第5天,3044
False,both,False,False,6.468255394703783,2.0751068379782502,第5天,3045
False,queue,False,True,5.6277396439737295,0.8977040816087509,第5天,3046
False,queue,False,True,2.3920247288183543,3.3985186406436947,第5天,3047
True,none,True,True,7.948047143961582,4.048192890048691,无,3048
False,both,False,False,9.166604572451421,3.3365401147927405,第5天,3049
False,queue,False,True,10.605376889246763,0.07641304835109108,第3天、第4天,3050
False,both,False,False,9.049210459580715,7.531688600812484,第2天、第3天、第5天,3051
False,both,False,False,11.257738938572906,1.736509120654431,第5天,3052
False,both,False,False,8.814287600971278,5.439199370999751,第3天、第5天,3053
False,both,False,False,11.089836499868333,5.73984327162218,第2天、第5天,3054
False,queue,False,True,3.7234535404329874,0.9795571160885215,第2天、第5天,3055
False,both,False,False,12.926082813155144,2.9420583478695335,第5天,3056
False,queue,False,True,5.124401588034999,4.574026527052026,第3天,3057
False,traffic,True,False,9.923167853810991,1.760313019102671,第5天,3058
False,queue,False,True,8.779582869214924,3.2286263241269606,第4天,3059
False,both,False,False,8.170740313004899,6.080840768131345,第4天、第5天,3060
False,queue,False,True,1.1854031520933606,4.592032307899375,第5天,3061
False,both,False,False,6.048324725423296,7.1387841147551665,第1天、第5天,3062
False,queue,False,True,5.094355302668763,5.002925690904027,第3天、第5天,3063
False,queue,False,True,6.0299653879147,5.727345896976378,第5天,3064
False,both,False,False,11.150860868552279,3.3045585771570516,第2天、第5天,3065
True,none,True,True,3.679392649395597,7.775890013322653,无,3066
False,both,False,False,12.423556619935935,3.058296800691627,第2天、第3天、第5天,3067
False,both,False,False,9.209011734732243,4.343735971266683,第5天,3068
False,queue,False,True,6.552631486120113,4.921115928012992,第3天、第5天,3069
False,both,False,False,13.9476253805768,1.0441159238742799,第2天、第5天,3070
False,queue,False,True,10.001113240886536,3.019747226897839,第4天、第5天,3071
False,both,False,False,9.093767720667776,3.053757182876345,第4天,3072
True,none,True,True,5.63700607378365,1.8231100026698928,无,3073
False,queue,False,True,4.2855593710316375,2.1282605497897373,第5天,3074
False,queue,False,True,5.4707998571475684,5.498218651173983,第5天,3075
False,queue,False,True,4.851457577312793,0.0,第5天,3076
False,queue,False,True,4.945689484290567,4.026183095154869,第5天,3077
True,none,True,True,3.9473365542676078,2.509282570231978,无,3078
False,both,False,False,14.47116114889565,4.628118522853274,第2天、第3天、第4天、第5天,3079
False,queue,False,True,4.631122820556364,6.908268596422534,第5天,3080
False,both,False,False,9.105850755087989,3.9846191713207344,第2天、第5天,3081
False,queue,False,True,6.982913489183394,3.1441032150387116,第5天,3082
False,queue,False,True,7.9326532465042305,1.6656881384581603,第2天、第5天,3083
False,both,False,False,12.565883901081191,2.064421287577976,第2天,3084
True,none,True,True,6.176439543331741,0.0,无,3085
False,queue,False,True,7.5571563175101195,3.7780509271258307,第5天,3086
True,none,True,True,2.2719629182495065,4.545013817675522,无,3087
False,queue,False,True,3.4131062762012436,7.147588266702028,第5天,3088
False,both,False,False,7.407470280751553,2.576289239102933,第5天,3089
False,queue,False,True,4.267230470288025,2.757439856750726,第5天,3090
False,queue,False,True,6.502058855348622,0.7763534450706434,第5天,3091
False,both,False,False,11.520806817085997,1.1652095734435488,第5天,3092
False,queue,False,True,3.9102354617054083,5.6213696461929725,第5天,3093
False,both,False,False,8.16080412487903,7.53746769985754,第1天、第2天、第5天,3094
False,traffic,True,False,9.154822051314301,5.182397258404011,第4天,3095
False,both,False,False,9.742373987256931,3.4804321702997987,第1天、第5天,3096
False,queue,False,True,12.54429950722868,4.116154877042867,第5天,3097
False,both,False,False,8.080805315646455,9.085342413464497,第5天,3098
False,both,False,False,5.561310233986932,2.918422779309359,第2天,3099
False,queue,False,True,8.342021356199947,2.1532323616498,第4天、第5天,3100
False,queue,False,True,5.829013622975214,6.806734614055622,第5天,3101
False,both,False,False,4.900556724742886,5.806058985584057,第2天,3102
True,none,True,True,3.7756519014794314,2.312283353854908,无,3103
False,both,False,False,3.2403448028631336,3.5367777346214098,第2天,3104
False,traffic,True,False,6.338205129606559,3.8223036012458107,第4天,3105
False,queue,False,True,4.961842369715535,3.6114820290114897,第5天,3106
False,queue,False,True,10.042103776942751,1.0384904151029937,第5天,3107
False,queue,False,True,4.110508633382983,5.210320975886144,第3天、第5天,3108
False,traffic,True,False,9.080042954195864,0.7923672847040051,第3天,3109
False,queue,False,True,2.717299309514456,2.9617043987655274,第3天,3110
False,both,False,False,12.362032704661905,4.565973479930452,第5天,3111
False,traffic,True,False,7.2867824508420105,5.614057626376608,第1天,3112
False,queue,False,True,2.2529328825789148,4.90221772579393,第5天,3113
False,both,False,False,13.384810143686682,1.810939148878719,第2天、第5天,3114
False,both,False,False,12.85314680130573,3.1973775359515173,第1天、第5天,3115
False,both,False,False,3.834524263013433,2.2818167298345498,第2天、第5天,3116
False,queue,False,True,3.2820395872379784,3.127855481472145,第5天,3117
False,queue,False,True,7.9160578169750835,4.3853610769314315,第2天、第5天,3118
False,queue,False,True,4.451802045572466,5.229837928307846,第5天,3119
False,both,False,False,9.177092700718319,0.6314458810658401,第5天,3120
False,both,False,False,6.487332615894264,4.201826922582679,第5天,3121
True,none,True,True,4.229409471447112,0.933490527528829,无,3122
False,queue,False,True,8.336155617845733,5.334938047830665,第5天,3123
True,none,True,True,5.387720358241939,3.147911647800509,无,3124
True,none,True,True,0.18085765066215687,3.3057148855193716,无,3125
False,queue,False,True,4.598780417890837,4.37222421209348,第5天,3126
False,both,False,False,16.490592798820828,1.3578416252513943,第3天、第4天、第5天,3127
False,both,False,False,8.742177736357203,1.676805002805167,第2天、第5天,3128
False,queue,False,True,8.076817863013662,3.3348005846158046,第4天,3129
False,queue,False,True,0.0,5.841096636377415,第5天,3130
False,both,False,False,8.119586110113296,3.472007422905297,第1天、第5天,3131
False,queue,False,True,7.533877727452083,0.305324072405066,第4天,3132
False,queue,False,True,3.431425665317,3.8509780377327547,第5天,3133
False,queue,False,True,4.888537449483289,4.7622538257910145,第5天,3134
False,both,False,False,6.985218637410698,4.439941381764507,第2天,3135
False,both,False,False,8.010764008188822,4.962284796933352,第4天、第5天,3136
False,both,False,False,5.361525151730466,2.672973008913929,第5天,3137
False,both,False,False,10.56526349305925,0.6689968566903952,第3天、第5天,3138
False,queue,False,True,11.337771524247206,2.4949900119319426,第3天、第4天,3139
False,queue,False,True,3.818549210595241,4.607670884154333,第5天,3140
True,none,True,True,2.963087757175921,2.76014162159504,无,3141
False,both,False,False,12.916003704924664,3.973648907137104,第5天,3142
False,queue,False,True,3.2440496734061446,4.922308901151599,第5天,3143
False,queue,False,True,4.016998656611351,4.06331473361476,第5天,3144
False,both,False,False,6.439559166239323,7.2441449631004,第2天、第4天、第5天,3145
False,both,False,False,8.174036131188576,1.436847479091481,第3天、第5天,3146
False,both,False,False,8.606121704211084,5.895367443561919,第4天、第5天,3147
False,queue,False,True,0.7494857978711814,5.25704859501908,第5天,3148
False,both,False,False,8.19717126989579,3.433230145244732,第2天、第5天,3149
False,queue,False,True,1.7480805612678374,4.838228626125813,第5天,3150
False,both,False,False,10.677656446088463,6.173519479274244,第4天、第5天,3151
False,queue,False,True,8.049023856019225,3.159462111059569,第4天、第5天,3152
False,both,False,False,12.831803058024803,3.8145416936064995,第5天,3153
False,queue,False,True,2.927539887967888,4.027383390475136,第5天,3154
False,queue,False,True,0.8247173998127744,3.415814439884664,第5天,3155
False,both,False,False,4.73687830508743,5.8978635210770864,第5天,3156
True,none,True,True,2.7429514602937557,4.9652235823742785,无,3157
False,queue,False,True,7.689316360705624,2.4144240722597434,第5天,3158
False,both,False,False,6.7523079795607766,5.206658298097704,第1天、第5天,3159
False,both,False,False,17.182104756747023,2.5585821290878545,第3天、第5天,3160
False,both,False,False,8.814412069995134,5.917664572263396,第1天、第5天,3161
False,both,False,False,13.491241046690506,6.230716339711236,第1天、第3天、第5天,3162
True,none,True,True,7.727070443226216,4.265996427769236,无,3163
False,both,False,False,13.039020555981388,4.421830522079988,第4天、第5天,3164
False,queue,False,True,4.79592480355071,3.5654810112634197,第5天,3165
False,queue,False,True,16.572112080586912,1.8253341591185772,第3天、第4天、第5天,3166
False,both,False,False,6.2926162865787285,5.895658473504248,第5天,3167
True,none,True,True,5.477865661894283,2.5082108512861128,无,3168
False,queue,False,True,7.197285388442236,2.6933129460452134,第5天,3169
False,queue,False,True,6.710627554938069,0.3795926705647449,第4天,3170
False,both,False,False,10.415889632538192,2.5456525255628564,第5天,3171
False,both,False,False,11.130978166872108,2.734866955108435,第1天、第5天,3172
False,queue,False,True,4.244685051634939,2.4393498009003416,第5天,3173
False,queue,False,True,3.3270903384459825,0.6446839641539321,第5天,3174
False,both,False,False,13.354897500813092,3.637535539488482,第1天、第4天、第5天,3175
True,none,True,True,2.8074641757299874,3.2722392416701798,无,3176
False,both,False,False,10.147397210959504,7.012523304435512,第2天、第5天,3177
False,both,False,False,14.920310645766747,1.977339384317317,第4天、第5天,3178
False,both,False,False,5.40473197547015,6.723757301173784,第1天、第5天,3179
False,both,False,False,5.560721869724373,2.328355571366883,第2天、第5天,3180
False,queue,False,True,3.4839767079370882,7.592646267684971,第5天,3181
False,both,False,False,3.687613575962276,6.034411039652543,第5天,3182
False,both,False,False,6.810538042417467,3.1510585554837394,第3天、第5天,3183
False,both,False,False,7.870472975924862,5.0729372779197925,第1天、第5天,3184
True,none,True,True,6.483177967975649,1.9271500690008274,无,3185
False,both,False,False,10.84268008183989,4.109493543156971,第3天、第4天、第5天,3186
False,both,False,False,8.298288972820549,3.400072116449896,第5天,3187
False,both,False,False,11.322610377609529,3.8646495354712007,第2天、第3天、第5天,3188
False,both,False,False,13.904975261233083,4.4672560552830785,第1天、第5天,3189
False,queue,False,True,2.6441647850359455,6.290835078476817,第5天,3190
False,queue,False,True,3.8614936262888704,1.6846446190584732,第5天,3191
False,both,False,False,14.19997060554098,2.9633860178608824,第1天、第2天、第5天,3192
False,both,False,False,17.112607043835226,4.489236284897938,第3天、第4天、第5天,3193
False,both,False,False,13.027113411086507,5.846447100295439,第2天、第5天,3194
False,queue,False,True,2.6699509589734536,5.6589091036111,第5天,3195
True,none,True,True,1.9113527177852017,9.040568179036564,无,3196
False,queue,False,True,5.008320570158702,2.706943542273676,第5天,3197
False,queue,False,True,6.172072992909893,4.4727122205985825,第5天,3198
True,none,True,True,6.193888307923581,1.2229639225664948,无,3199
False,both,False,False,8.275589742167949,1.0886916923136274,第5天,3200
False,queue,False,True,11.576451501036122,0.27124623362190126,第2天、第5天,3201
False,both,False,False,7.105975803065293,6.806945725533268,第2天,3202
False,both,False,False,10.860983785228882,3.746324828590346,第2天、第5天,3203
False,queue,False,True,1.9389762290390893,4.868016333664984,第5天,3204
False,queue,False,True,8.511302591600073,3.5678768243509467,第5天,3205
False,both,False,False,8.977578880779056,4.622728463176023,第2天,3206
False,traffic,True,False,5.454711665506309,4.004129447313857,第1天,3207
True,none,True,True,13.491571597227072,1.0388181152283278,无,3208
False,queue,False,True,7.390925559821111,2.287600674912494,第3天、第5天,3209
False,both,False,False,10.849258972919893,0.0,第5天,3210
False,queue,False,True,6.672295682045812,5.648537104757187,第5天,3211
False,both,False,False,8.560214543713052,2.515988361624768,第5天,3212
False,both,False,False,7.820494275719946,2.376017796084442,第2天、第5天,3213
False,both,False,False,9.200668098423233,4.017694688506445,第4天、第5天,3214
False,both,False,False,10.951536258062147,2.654281137540552,第2天,3215
False,both,False,False,11.66406298390535,3.6276130587108373,第4天、第5天,3216
False,queue,False,True,3.4697265927498426,4.618555140033059,第5天,3217
False,both,False,False,8.136697321693244,5.455270231490948,第5天,3218
False,both,False,False,8.466183772508433,4.123170146853434,第2天、第4天、第5天,3219
False,queue,False,True,5.296442586700296,2.8244574786567296,第2天、第4天、第5天,3220
True,none,True,True,1.2461930845765368,2.720999807622938,无,3221
False,queue,False,True,14.853382240218943,0.16028856705601036,第4天,3222
False,queue,False,True,2.493379193084624,4.528465571859204,第5天,3223
False,both,False,False,13.495550676656237,5.478341284715293,第2天、第3天、第5天,3224
False,queue,False,True,3.353426742327936,0.8395323094075955,第5天,3225
False,queue,False,True,10.990013747511016,2.059822307880449,第5天,3226
False,both,False,False,8.808074447123772,1.8279238145576606,第2天,3227
False,both,False,False,5.45228956648992,1.1365260728781277,第3天、第5天,3228
False,queue,False,True,8.11236014096964,2.8696639080147253,第5天,3229
False,traffic,True,False,5.816508892466723,2.346594252407578,第3天,3230
False,queue,False,True,10.70458617387153,1.4302986225626526,第2天、第3天、第5天,3231
False,queue,False,True,7.252972884161739,2.309477595455311,第5天,3232
False,both,False,False,4.959530581017193,3.6810655833930563,第3天、第5天,3233
True,none,True,True,1.778895784553308,4.792439921482343,无,3234
False,queue,False,True,5.050109520807495,3.786574614835497,第5天,3235
False,traffic,True,False,4.633662928883727,1.4382400586973245,第5天,3236
False,both,False,False,13.553559936703445,3.430111014489835,第4天、第5天,3237
False,queue,False,True,5.74228108993041,4.626501396530498,第5天,3238
True,none,True,True,5.773604298558093,2.8810327687890713,无,3239
False,queue,False,True,5.297248542121254,2.8393758278777605,第5天,3240
False,queue,False,True,4.865244860377712,2.481527835316534,第5天,3241
False,traffic,True,False,10.028809628595829,0.641774080885208,第4天,3242
True,none,True,True,6.878207160271503,3.078650083305441,无,3243
False,both,False,False,10.618101238828377,8.344885639091496,第2天、第5天,3244
True,none,True,True,7.440961919095747,1.482232063662821,无,3245
True,none,True,True,2.8659536717889718,1.4227548368895677,无,3246
False,queue,False,True,3.400419427721598,4.855718316274619,第5天,3247
False,traffic,True,False,12.699812092818636,3.3176898506525525,第3天,3248
False,both,False,False,19.04235749183718,0.8618130357748459,第3天、第4天、第5天,3249
False,both,False,False,6.46615307865472,10.90133721325624,第2天、第5天,3250
False,both,False,False,6.643477638819192,3.6566537667972394,第4天、第5天,3251
False,queue,False,True,2.3893198244996556,8.268049332448527,第5天,3252
False,both,False,False,9.625889208756277,3.733028116608624,第2天,3253
False,both,False,False,13.442882635672394,2.571638366437459,第1天、第3天、第5天,3254
False,both,False,False,17.134174602564993,0.7445770256104296,第3天、第5天,3255
False,both,False,False,19.340831089958147,0.6551498403298541,第2天、第4天、第5天,3256
False,both,False,False,8.340515700156038,3.295111076078304,第2天、第5天,3257
False,both,False,False,7.353472992000791,1.8422050682631326,第5天,3258
